establishment_id,name,state,district,industry_sector,hazardous_process,worker_count,contract_worker_ratio,female_worker_ratio,wage_violation_count,ot_violation_count,deduction_violation_count,missing_register_count,ghost_worker_count,uncompensated_worker_count,disbursement_mismatch_count,inspection_history_violations,grievance_complaint_count,ground_truth_risk_score,ground_truth_inspection_priority
EST-0816,Premier Industries Ltd.,Maharashtra,Thane,Construction & Infrastructure,False,65,0.555,0.144,0,0,0,0,0,0,0,0,0,62.6,MEDIUM
EST-0817,Bharat Enterprises Pvt Ltd,Uttar Pradesh,Noida,Construction & Infrastructure,True,39,0.287,0.345,1,0,0,0,0,0,0,0,0,76.3,HIGH
EST-0818,Apex Fabrics & Garments,Uttar Pradesh,Kanpur,Automobile & Auto Components,False,12,0.757,0.259,0,0,0,0,0,0,0,0,0,35.5,LOW
EST-0819,Vanguard Industries Ltd.,Tamil Nadu,Sriperumbudur,Chemical & Hazardous Processing,True,180,0.358,0.245,0,0,0,0,0,0,0,0,0,59.1,MEDIUM
EST-0820,Apex Manufacturing Corp,Uttar Pradesh,Noida,Food Processing & Agro Industries,True,77,0.267,0.125,0,0,2,0,0,1,0,0,0,51.6,MEDIUM
EST-0821,Tata Synthetics Ltd,Gujarat,Vadodara,Warehousing & Supply Chain Logistics,False,108,0.689,0.214,5,0,0,0,0,0,0,0,0,82.7,HIGH
EST-0822,Pinnacle Engineering Works,Karnataka,Peenya,"Textile, Garments & Apparel",False,352,0.268,0.721,0,0,0,0,0,0,0,0,0,48.2,MEDIUM
EST-0823,Premier Fabrics & Garments,Karnataka,Peenya,Food Processing & Agro Industries,False,18,0.633,0.243,1,0,0,0,0,0,0,0,0,36.1,LOW
EST-0824,Shree Processing Co.,Tamil Nadu,Sriperumbudur,Food Processing & Agro Industries,False,36,0.29,0.135,0,0,0,1,0,0,0,0,0,35.1,LOW
EST-0825,Zenith Manufacturing Corp,Haryana,Gurugram,Automobile & Auto Components,False,64,0.207,0.09,0,1,0,0,0,0,0,0,0,39.2,LOW
EST-0826,Shree Industries Ltd.,Tamil Nadu,Sriperumbudur,Electronics & Precision Fabrication,False,151,0.193,0.453,0,2,0,0,0,0,0,0,0,39.3,LOW
EST-0827,Bharat Fabrics & Garments,Tamil Nadu,Coimbatore,Chemical & Hazardous Processing,True,396,0.254,0.061,1,0,0,0,0,0,0,2,0,83.7,HIGH
EST-0828,Pinnacle Engineering Works,Maharashtra,Pune,Food Processing & Agro Industries,False,36,0.212,0.059,0,0,0,2,0,0,0,1,0,39.7,LOW
EST-0829,Tata Industries Ltd.,Haryana,Panipat,Automobile & Auto Components,True,106,0.283,0.192,0,0,0,1,0,0,0,0,0,35.9,LOW
EST-0830,Zenith Enterprises Pvt Ltd,Haryana,Panipat,Automobile & Auto Components,False,78,0.265,0.286,0,0,0,0,0,0,0,0,0,37.0,LOW
EST-0831,Bharat Fabrics & Garments,Tamil Nadu,Coimbatore,Warehousing & Supply Chain Logistics,False,16,0.443,0.105,0,0,0,0,0,0,0,0,0,36.2,LOW
EST-0832,Swastik Synthetics Ltd,Uttar Pradesh,Noida,"Textile, Garments & Apparel",False,171,0.369,0.588,0,1,0,0,0,0,0,0,0,51.3,MEDIUM
EST-0833,Delta Components India,Haryana,Gurugram,Chemical & Hazardous Processing,True,84,0.705,0.144,1,3,0,0,0,0,0,0,0,84.9,HIGH
EST-0834,Tata Components India,Maharashtra,Pune,Construction & Infrastructure,True,146,0.47,0.203,5,0,4,0,0,0,0,0,0,98.5,HIGH
EST-0835,Surya Industries Ltd.,Haryana,Panipat,Warehousing & Supply Chain Logistics,False,59,0.248,0.273,0,0,0,0,0,0,0,0,0,40.5,LOW
EST-0836,Swastik Enterprises Pvt Ltd,Maharashtra,Thane,Automobile & Auto Components,True,182,0.593,0.256,1,0,0,0,0,0,0,0,0,45.9,MEDIUM
EST-0837,Shree Components India,Gujarat,Vadodara,Chemical & Hazardous Processing,True,78,0.163,0.205,0,0,1,0,0,0,0,0,0,63.5,MEDIUM
EST-0838,Sterling Fabrics & Garments,Uttar Pradesh,Noida,Food Processing & Agro Industries,False,60,0.144,0.071,1,0,0,0,0,0,0,1,0,40.7,LOW
EST-0839,Premier Manufacturing Corp,Haryana,Gurugram,Construction & Infrastructure,True,115,0.39,0.257,0,0,0,0,0,0,0,0,0,63.8,MEDIUM
EST-0840,Swastik Synthetics Ltd,Maharashtra,Thane,Construction & Infrastructure,False,246,0.504,0.329,0,0,0,0,0,0,0,0,0,64.3,MEDIUM
EST-0841,Zenith Synthetics Ltd,Maharashtra,Thane,Warehousing & Supply Chain Logistics,True,765,0.286,0.178,0,1,0,0,0,0,0,3,0,60.0,MEDIUM
EST-0842,Shakti Enterprises Pvt Ltd,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,False,63,0.408,0.179,0,1,0,0,0,0,0,0,0,49.8,MEDIUM
EST-0843,Zenith Manufacturing Corp,Gujarat,Surat,Warehousing & Supply Chain Logistics,True,270,0.745,0.16,0,0,0,0,0,0,0,0,0,48.7,MEDIUM
EST-0844,Shakti Manufacturing Corp,Maharashtra,Thane,Construction & Infrastructure,True,39,0.588,0.186,0,2,0,0,0,0,0,0,0,75.2,HIGH
EST-0845,Premier Components India,Maharashtra,Thane,Food Processing & Agro Industries,False,204,0.309,0.249,0,0,0,2,0,0,0,0,0,37.9,LOW
EST-0846,Surya Engineering Works,Gujarat,Surat,"Textile, Garments & Apparel",False,56,0.218,0.592,0,0,0,0,0,0,0,0,0,42.3,LOW
EST-0847,Zenith Industries Ltd.,Gujarat,Surat,Food Processing & Agro Industries,False,51,0.638,0.209,0,1,0,0,0,0,0,0,0,38.5,LOW
EST-0848,Swastik Components India,Uttar Pradesh,Kanpur,Automobile & Auto Components,True,28,0.79,0.143,0,2,3,0,0,0,0,0,0,58.0,MEDIUM
EST-0849,Surya Enterprises Pvt Ltd,Tamil Nadu,Sriperumbudur,Construction & Infrastructure,True,194,0.458,0.215,0,4,2,0,0,0,0,0,0,98.5,HIGH
EST-0850,Hindustan Processing Co.,Haryana,Panipat,Warehousing & Supply Chain Logistics,True,192,0.54,0.097,0,2,0,0,0,0,0,0,0,50.3,MEDIUM
EST-0851,Pinnacle Synthetics Ltd,Uttar Pradesh,Noida,Construction & Infrastructure,True,425,0.605,0.1,3,2,0,0,0,0,0,0,0,98.5,HIGH
EST-0852,Surya Manufacturing Corp,Haryana,Panipat,Electronics & Precision Fabrication,False,481,0.514,0.442,0,0,0,0,0,0,0,0,0,31.4,LOW
EST-0853,Sterling Synthetics Ltd,Uttar Pradesh,Kanpur,Food Processing & Agro Industries,True,15,0.217,0.169,5,1,0,0,0,0,0,0,0,78.3,HIGH
EST-0854,Premier Synthetics Ltd,Haryana,Gurugram,Electronics & Precision Fabrication,True,15,0.261,0.431,0,0,0,0,0,0,0,2,0,35.5,LOW
EST-0855,Swastik Manufacturing Corp,Karnataka,Bengaluru Urban,Electronics & Precision Fabrication,False,54,0.256,0.59,0,0,0,0,0,0,0,0,0,21.4,LOW
EST-0856,Shree Components India,Maharashtra,Thane,Chemical & Hazardous Processing,True,77,0.497,0.124,0,0,0,0,0,0,0,0,0,58.2,MEDIUM
EST-0857,Swastik Manufacturing Corp,Haryana,Panipat,Construction & Infrastructure,True,75,0.561,0.151,0,0,1,0,0,0,0,0,0,72.1,HIGH
EST-0858,Hindustan Synthetics Ltd,Haryana,Panipat,Food Processing & Agro Industries,False,64,0.375,0.118,0,0,0,0,0,0,0,0,0,29.4,LOW
EST-0859,Surya Industries Ltd.,Haryana,Panipat,Construction & Infrastructure,True,56,0.42,0.292,0,8,0,0,0,0,0,0,0,98.5,HIGH
EST-0860,Zenith Processing Co.,Maharashtra,Pune,Electronics & Precision Fabrication,False,59,0.558,0.457,0,0,0,0,0,0,0,0,0,29.0,LOW
EST-0861,Shakti Fabrics & Garments,Haryana,Panipat,Construction & Infrastructure,False,31,0.454,0.262,0,0,0,0,0,0,0,1,0,68.4,MEDIUM
EST-0862,Delta Industries Ltd.,Karnataka,Bengaluru Urban,Electronics & Precision Fabrication,True,53,0.276,0.638,1,0,0,0,0,0,0,0,0,33.3,LOW
EST-0863,Shree Synthetics Ltd,Karnataka,Peenya,Construction & Infrastructure,False,105,0.649,0.173,0,0,0,0,0,0,0,0,0,65.7,MEDIUM
EST-0864,Swastik Manufacturing Corp,Maharashtra,Pune,"Textile, Garments & Apparel",False,213,0.526,0.625,0,0,0,0,0,0,0,0,0,44.4,LOW
EST-0865,Navkar Manufacturing Corp,Maharashtra,Pune,Electronics & Precision Fabrication,True,118,0.268,0.531,0,0,0,0,0,0,0,1,0,31.0,LOW
EST-0866,Bharat Enterprises Pvt Ltd,Karnataka,Peenya,Electronics & Precision Fabrication,False,37,0.191,0.407,6,0,1,0,0,0,0,0,0,79.0,HIGH
EST-0867,Vanguard Enterprises Pvt Ltd,Gujarat,Surat,Construction & Infrastructure,True,209,0.811,0.212,0,0,0,0,0,0,0,0,0,65.4,MEDIUM
EST-0868,Vanguard Engineering Works,Maharashtra,Thane,Warehousing & Supply Chain Logistics,False,13,0.663,0.085,0,4,0,0,0,0,0,0,0,66.9,MEDIUM
EST-0869,Navkar Synthetics Ltd,Karnataka,Bengaluru Urban,Warehousing & Supply Chain Logistics,False,20,0.244,0.14,1,0,0,0,0,0,1,2,0,67.3,MEDIUM
EST-0870,Zenith Manufacturing Corp,Karnataka,Peenya,Automobile & Auto Components,True,169,0.538,0.32,0,0,0,1,0,0,0,3,0,47.9,MEDIUM
EST-0871,Pinnacle Fabrics & Garments,Uttar Pradesh,Kanpur,"Textile, Garments & Apparel",False,33,0.343,0.596,0,0,0,0,0,0,0,0,0,44.4,LOW
EST-0872,Bharat Synthetics Ltd,Maharashtra,Pune,Electronics & Precision Fabrication,False,116,0.317,0.603,0,0,0,0,0,0,0,0,0,22.1,LOW
EST-0873,Tata Enterprises Pvt Ltd,Haryana,Panipat,Construction & Infrastructure,True,78,0.412,0.31,0,3,5,0,0,0,0,0,0,98.5,HIGH
EST-0874,Swastik Processing Co.,Haryana,Gurugram,Electronics & Precision Fabrication,False,36,0.179,0.549,0,0,0,0,0,0,0,1,0,27.2,LOW
EST-0875,Hindustan Enterprises Pvt Ltd,Tamil Nadu,Sriperumbudur,"Textile, Garments & Apparel",False,61,0.459,0.505,0,2,0,0,0,0,0,0,0,54.0,MEDIUM
EST-0876,Swastik Manufacturing Corp,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,True,102,0.518,0.179,0,0,0,0,0,0,0,0,0,40.9,LOW
EST-0877,Pinnacle Processing Co.,Maharashtra,Pune,"Textile, Garments & Apparel",False,209,0.403,0.675,0,0,0,0,0,0,0,1,0,46.1,MEDIUM
EST-0878,Swastik Components India,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,75,0.275,0.146,0,0,0,0,0,0,0,0,0,31.1,LOW
EST-0879,Zenith Synthetics Ltd,Maharashtra,Thane,Food Processing & Agro Industries,False,220,0.294,0.173,0,0,1,0,0,0,0,0,0,32.4,LOW
EST-0880,Bharat Components India,Maharashtra,Pune,Electronics & Precision Fabrication,False,32,0.262,0.52,0,0,0,0,0,0,0,0,0,21.2,LOW
EST-0881,Shree Industries Ltd.,Tamil Nadu,Sriperumbudur,Food Processing & Agro Industries,False,118,0.32,0.139,0,0,0,0,0,0,0,0,0,27.1,LOW
EST-0882,Apex Synthetics Ltd,Haryana,Panipat,Warehousing & Supply Chain Logistics,False,63,0.86,0.311,0,4,1,0,0,0,0,0,1,75.4,HIGH
EST-0883,Tata Components India,Tamil Nadu,Sriperumbudur,Electronics & Precision Fabrication,False,16,0.302,0.686,1,0,0,0,0,0,0,0,0,36.7,LOW
EST-0884,Tata Fabrics & Garments,Maharashtra,Pune,Construction & Infrastructure,False,98,0.631,0.308,1,0,0,0,0,0,0,0,0,74.0,HIGH
EST-0885,Swastik Fabrics & Garments,Haryana,Panipat,Chemical & Hazardous Processing,True,23,0.269,0.167,1,0,2,0,0,0,1,0,0,82.8,HIGH
EST-0886,Zenith Engineering Works,Uttar Pradesh,Kanpur,Construction & Infrastructure,True,88,0.625,0.316,5,0,0,0,1,0,0,0,0,98.5,HIGH
EST-0887,Hindustan Fabrics & Garments,Uttar Pradesh,Noida,Construction & Infrastructure,False,35,0.628,0.075,0,0,0,0,0,0,0,0,0,62.1,MEDIUM
EST-0888,Vanguard Components India,Haryana,Gurugram,Electronics & Precision Fabrication,False,122,0.194,0.613,0,0,0,1,0,0,0,0,0,30.2,LOW
EST-0889,Bharat Fabrics & Garments,Karnataka,Bengaluru Urban,Construction & Infrastructure,False,242,0.762,0.183,0,0,0,0,0,0,0,0,0,64.8,MEDIUM
EST-0890,Surya Manufacturing Corp,Maharashtra,Thane,Food Processing & Agro Industries,False,147,0.461,0.055,0,0,0,0,0,0,0,0,0,32.6,LOW
EST-0891,Tata Components India,Haryana,Gurugram,Construction & Infrastructure,True,21,0.449,0.346,3,0,0,0,0,0,0,0,0,88.6,HIGH
EST-0892,Shree Components India,Karnataka,Bengaluru Urban,Construction & Infrastructure,True,131,0.371,0.099,0,0,0,0,0,0,0,0,0,62.4,MEDIUM
EST-0893,Shree Manufacturing Corp,Karnataka,Bengaluru Urban,Electronics & Precision Fabrication,False,78,0.391,0.562,0,0,0,0,0,0,0,0,0,22.3,LOW
EST-0894,Vanguard Enterprises Pvt Ltd,Tamil Nadu,Sriperumbudur,Warehousing & Supply Chain Logistics,False,113,0.525,0.158,0,0,0,0,0,0,0,0,0,37.5,LOW
EST-0895,Zenith Fabrics & Garments,Gujarat,Vadodara,Chemical & Hazardous Processing,True,132,0.498,0.297,2,1,0,0,0,0,0,0,0,85.9,HIGH
EST-0896,Kalyan Fabrics & Garments,Maharashtra,Pune,Automobile & Auto Components,False,308,0.262,0.11,0,0,0,0,0,0,0,0,0,36.4,LOW
EST-0897,Apex Enterprises Pvt Ltd,Maharashtra,Pune,Food Processing & Agro Industries,False,72,0.58,0.139,1,0,2,0,0,0,0,0,0,46.0,MEDIUM
EST-0898,Swastik Enterprises Pvt Ltd,Uttar Pradesh,Noida,Construction & Infrastructure,True,21,0.562,0.308,1,0,0,0,0,0,0,0,0,72.9,HIGH
EST-0899,Swastik Fabrics & Garments,Uttar Pradesh,Noida,Chemical & Hazardous Processing,True,12,0.539,0.296,0,2,1,0,0,0,0,0,0,73.1,HIGH
EST-0900,Vanguard Processing Co.,Maharashtra,Thane,"Textile, Garments & Apparel",False,90,0.89,0.627,0,0,0,0,0,0,0,0,0,47.1,MEDIUM
EST-0901,Shree Processing Co.,Gujarat,Surat,Food Processing & Agro Industries,False,550,0.161,0.302,0,0,1,0,0,0,0,0,0,43.5,LOW
EST-0902,Surya Engineering Works,Haryana,Gurugram,Construction & Infrastructure,True,26,0.741,0.089,1,4,0,0,0,0,0,0,0,98.5,HIGH
EST-0903,Shakti Components India,Maharashtra,Pune,Construction & Infrastructure,False,26,0.721,0.231,0,0,0,0,0,0,0,0,0,66.7,MEDIUM
EST-0904,Zenith Synthetics Ltd,Haryana,Panipat,Food Processing & Agro Industries,False,238,0.481,0.292,0,0,0,0,0,2,0,0,0,53.2,MEDIUM
EST-0905,Apex Processing Co.,Gujarat,Surat,Chemical & Hazardous Processing,True,159,0.53,0.311,0,0,0,0,0,0,0,0,0,60.3,MEDIUM
EST-0906,Shakti Synthetics Ltd,Tamil Nadu,Coimbatore,Automobile & Auto Components,True,179,0.751,0.149,0,0,0,0,0,0,0,0,0,37.4,LOW
EST-0907,Kalyan Manufacturing Corp,Karnataka,Peenya,Chemical & Hazardous Processing,False,331,0.56,0.076,0,3,0,0,0,0,0,0,0,85.1,HIGH
EST-0908,Navkar Industries Ltd.,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,False,20,0.419,0.247,0,0,0,0,0,0,0,0,0,43.8,LOW
EST-0909,Shakti Enterprises Pvt Ltd,Maharashtra,Pune,"Textile, Garments & Apparel",False,394,0.219,0.604,0,0,0,0,0,0,0,0,0,52.5,MEDIUM
EST-0910,Premier Fabrics & Garments,Gujarat,Surat,Chemical & Hazardous Processing,True,45,0.183,0.191,2,0,0,0,0,0,0,0,0,80.8,HIGH
EST-0911,Vanguard Manufacturing Corp,Maharashtra,Thane,Construction & Infrastructure,True,300,0.546,0.072,0,0,0,0,1,0,0,1,0,85.1,HIGH
EST-0912,Hindustan Components India,Gujarat,Vadodara,"Textile, Garments & Apparel",False,22,0.404,0.666,0,0,0,1,0,0,0,0,0,51.1,MEDIUM
EST-0913,Apex Engineering Works,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,False,103,0.41,0.056,0,0,0,0,0,0,0,0,0,41.7,LOW
EST-0914,Tata Engineering Works,Tamil Nadu,Sriperumbudur,Electronics & Precision Fabrication,False,54,0.674,0.715,0,0,0,0,0,0,0,0,0,21.3,LOW
EST-0915,Hindustan Enterprises Pvt Ltd,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,100,0.271,0.293,0,0,0,0,0,0,0,0,0,32.9,LOW
EST-0916,Hindustan Components India,Uttar Pradesh,Noida,Automobile & Auto Components,True,307,0.158,0.193,0,0,0,0,0,0,0,0,0,41.4,LOW
EST-0917,Surya Engineering Works,Uttar Pradesh,Noida,Electronics & Precision Fabrication,False,24,0.399,0.677,0,0,0,0,0,0,0,0,0,23.9,LOW
EST-0918,Kalyan Enterprises Pvt Ltd,Maharashtra,Pune,"Textile, Garments & Apparel",True,134,0.473,0.536,0,0,0,0,0,0,0,0,0,48.1,MEDIUM
EST-0919,Shakti Fabrics & Garments,Maharashtra,Thane,Warehousing & Supply Chain Logistics,False,301,0.249,0.121,0,0,0,0,0,0,0,0,0,46.6,MEDIUM
EST-0920,Hindustan Manufacturing Corp,Gujarat,Vadodara,"Textile, Garments & Apparel",True,119,0.875,0.621,0,0,0,0,0,0,0,0,0,45.5,MEDIUM
EST-0921,Hindustan Components India,Uttar Pradesh,Noida,Food Processing & Agro Industries,False,57,0.59,0.172,0,0,0,0,0,0,0,0,0,33.8,LOW
EST-0922,Shakti Manufacturing Corp,Haryana,Gurugram,Automobile & Auto Components,False,50,0.44,0.326,0,0,0,0,0,0,0,0,0,36.1,LOW
EST-0923,Delta Enterprises Pvt Ltd,Maharashtra,Thane,Construction & Infrastructure,True,61,0.7,0.113,0,0,0,0,0,0,0,2,0,76.3,HIGH
EST-0924,Pinnacle Processing Co.,Karnataka,Peenya,Automobile & Auto Components,False,14,0.277,0.304,0,0,0,0,0,0,0,0,0,33.1,LOW
EST-0925,Premier Components India,Uttar Pradesh,Noida,Food Processing & Agro Industries,False,87,0.216,0.193,0,0,0,0,0,0,0,0,0,27.3,LOW
EST-0926,Shakti Processing Co.,Karnataka,Peenya,Chemical & Hazardous Processing,True,51,0.515,0.09,0,0,0,0,0,0,0,0,0,62.5,MEDIUM
EST-0927,Zenith Fabrics & Garments,Haryana,Panipat,Construction & Infrastructure,True,32,0.62,0.121,1,8,1,1,0,0,0,0,0,98.5,HIGH
EST-0928,Delta Synthetics Ltd,Karnataka,Peenya,Automobile & Auto Components,False,57,0.667,0.116,1,0,1,0,0,0,0,0,0,46.1,MEDIUM
EST-0929,Apex Components India,Maharashtra,Thane,Construction & Infrastructure,True,66,0.474,0.151,1,0,0,0,0,0,0,0,0,69.6,MEDIUM
EST-0930,Shakti Processing Co.,Uttar Pradesh,Noida,Electronics & Precision Fabrication,True,155,0.234,0.405,1,0,0,0,0,0,0,0,0,35.9,LOW
EST-0931,Shree Fabrics & Garments,Haryana,Gurugram,Warehousing & Supply Chain Logistics,False,94,0.554,0.226,0,0,0,0,0,0,0,0,0,36.6,LOW
EST-0932,Shakti Industries Ltd.,Karnataka,Peenya,Warehousing & Supply Chain Logistics,False,114,0.382,0.112,0,0,0,0,0,0,0,0,0,43.1,LOW
EST-0933,Hindustan Manufacturing Corp,Maharashtra,Thane,"Textile, Garments & Apparel",False,175,0.437,0.515,3,0,0,0,0,0,0,0,0,70.7,HIGH
EST-0934,Navkar Manufacturing Corp,Gujarat,Surat,Construction & Infrastructure,True,35,0.446,0.208,0,0,0,0,0,0,0,0,0,61.4,MEDIUM
EST-0935,Tata Fabrics & Garments,Uttar Pradesh,Kanpur,Automobile & Auto Components,False,97,0.556,0.131,1,0,0,0,0,0,0,0,0,44.5,LOW
EST-0936,Tata Components India,Haryana,Panipat,"Textile, Garments & Apparel",True,94,0.289,0.557,0,0,1,0,0,0,0,1,0,57.1,MEDIUM
EST-0937,Zenith Fabrics & Garments,Gujarat,Vadodara,Automobile & Auto Components,True,76,0.369,0.293,0,0,0,0,0,0,0,0,0,31.5,LOW
EST-0938,Delta Fabrics & Garments,Karnataka,Bengaluru Urban,Food Processing & Agro Industries,False,149,0.419,0.145,0,0,0,1,0,0,0,0,0,35.1,LOW
EST-0939,Apex Synthetics Ltd,Maharashtra,Pune,"Textile, Garments & Apparel",False,169,0.294,0.424,0,0,0,0,0,0,0,0,0,48.4,MEDIUM
EST-0940,Surya Fabrics & Garments,Karnataka,Peenya,Construction & Infrastructure,True,61,0.466,0.145,0,0,1,0,0,0,0,0,0,71.1,HIGH
EST-0941,Swastik Industries Ltd.,Tamil Nadu,Sriperumbudur,Food Processing & Agro Industries,False,318,0.367,0.094,0,0,0,0,0,0,0,0,0,38.8,LOW
EST-0942,Swastik Industries Ltd.,Tamil Nadu,Coimbatore,Chemical & Hazardous Processing,True,60,0.296,0.136,0,4,0,1,0,0,0,0,0,89.8,HIGH
EST-0943,Surya Synthetics Ltd,Tamil Nadu,Sriperumbudur,Automobile & Auto Components,False,194,0.597,0.123,0,2,1,0,0,0,0,0,0,54.7,MEDIUM
EST-0944,Tata Enterprises Pvt Ltd,Gujarat,Surat,Food Processing & Agro Industries,False,203,0.332,0.243,0,4,0,0,0,0,0,0,0,52.4,MEDIUM
EST-0945,Sterling Synthetics Ltd,Tamil Nadu,Coimbatore,Construction & Infrastructure,True,95,0.779,0.246,1,0,0,0,0,0,0,0,0,72.0,HIGH
EST-0946,Premier Industries Ltd.,Gujarat,Surat,Electronics & Precision Fabrication,False,142,0.628,0.584,0,0,0,0,0,0,0,0,0,23.8,LOW
EST-0947,Delta Industries Ltd.,Maharashtra,Thane,Chemical & Hazardous Processing,True,91,0.494,0.215,1,0,0,0,0,0,0,0,0,69.8,MEDIUM
EST-0948,Pinnacle Enterprises Pvt Ltd,Maharashtra,Pune,Warehousing & Supply Chain Logistics,True,116,0.399,0.079,0,0,2,0,0,0,0,0,0,50.8,MEDIUM
EST-0949,Premier Manufacturing Corp,Maharashtra,Thane,Automobile & Auto Components,False,12,0.299,0.326,0,0,0,0,0,0,0,0,0,36.8,LOW
EST-0950,Pinnacle Synthetics Ltd,Tamil Nadu,Sriperumbudur,"Textile, Garments & Apparel",True,79,0.351,0.415,0,1,0,0,0,0,0,0,0,48.8,MEDIUM
EST-0951,Swastik Fabrics & Garments,Gujarat,Surat,Warehousing & Supply Chain Logistics,False,28,0.395,0.195,3,0,0,0,0,0,0,0,0,69.0,MEDIUM
EST-0952,Shree Industries Ltd.,Karnataka,Bengaluru Urban,Food Processing & Agro Industries,False,100,0.424,0.283,0,0,0,0,0,0,0,0,0,31.8,LOW
EST-0953,Bharat Enterprises Pvt Ltd,Haryana,Gurugram,Chemical & Hazardous Processing,True,16,0.395,0.086,0,0,0,0,0,0,0,0,0,56.8,MEDIUM
EST-0954,Tata Industries Ltd.,Haryana,Gurugram,Food Processing & Agro Industries,False,55,0.25,0.14,0,0,0,0,0,0,0,0,0,29.5,LOW
EST-0955,Premier Engineering Works,Haryana,Gurugram,Automobile & Auto Components,False,19,0.465,0.24,0,1,2,0,0,0,0,0,0,51.1,MEDIUM
EST-0956,Shree Fabrics & Garments,Maharashtra,Thane,Construction & Infrastructure,True,148,0.751,0.295,1,0,0,0,0,0,0,0,0,77.3,HIGH
EST-0957,Surya Components India,Maharashtra,Pune,Electronics & Precision Fabrication,False,110,0.3,0.545,0,6,0,0,0,0,0,0,1,63.1,MEDIUM
EST-0958,Vanguard Fabrics & Garments,Tamil Nadu,Coimbatore,"Textile, Garments & Apparel",True,117,0.649,0.507,0,0,0,0,0,0,0,0,0,48.3,MEDIUM
EST-0959,Surya Components India,Haryana,Gurugram,Chemical & Hazardous Processing,True,136,0.494,0.285,4,1,1,0,0,0,0,0,0,98.5,HIGH
EST-0960,Pinnacle Industries Ltd.,Tamil Nadu,Sriperumbudur,Electronics & Precision Fabrication,False,62,0.248,0.463,0,0,0,0,0,0,0,0,0,26.9,LOW
EST-0961,Delta Fabrics & Garments,Maharashtra,Thane,Chemical & Hazardous Processing,True,94,0.218,0.19,0,0,0,0,0,0,0,0,0,59.4,MEDIUM
EST-0962,Apex Synthetics Ltd,Karnataka,Bengaluru Urban,"Textile, Garments & Apparel",False,81,0.669,0.43,0,0,0,0,0,0,0,0,0,41.4,LOW
EST-0963,Pinnacle Components India,Uttar Pradesh,Noida,Construction & Infrastructure,True,52,0.299,0.247,2,4,1,0,0,0,2,0,0,98.5,HIGH
EST-0964,Pinnacle Manufacturing Corp,Uttar Pradesh,Kanpur,Automobile & Auto Components,True,12,0.435,0.272,0,6,0,0,0,0,0,0,0,67.3,MEDIUM
EST-0965,Surya Manufacturing Corp,Gujarat,Vadodara,"Textile, Garments & Apparel",False,104,0.496,0.416,1,0,0,0,0,0,0,1,0,55.5,MEDIUM
EST-0966,Navkar Synthetics Ltd,Haryana,Gurugram,Warehousing & Supply Chain Logistics,False,37,0.374,0.051,0,0,0,0,0,0,0,0,0,39.6,LOW
EST-0967,Vanguard Fabrics & Garments,Uttar Pradesh,Noida,Construction & Infrastructure,True,137,0.457,0.282,0,5,0,0,0,0,0,0,1,98.5,HIGH
EST-0968,Shakti Components India,Karnataka,Bengaluru Urban,Automobile & Auto Components,False,54,0.282,0.098,0,0,0,0,0,0,0,0,0,36.3,LOW
EST-0969,Shakti Manufacturing Corp,Gujarat,Vadodara,"Textile, Garments & Apparel",False,221,0.245,0.536,0,0,0,0,0,0,0,0,0,48.6,MEDIUM
EST-0970,Vanguard Synthetics Ltd,Uttar Pradesh,Kanpur,Warehousing & Supply Chain Logistics,False,40,0.731,0.168,0,0,0,0,0,0,0,0,0,36.6,LOW
EST-0971,Vanguard Enterprises Pvt Ltd,Maharashtra,Thane,Chemical & Hazardous Processing,True,83,0.638,0.1,0,0,0,0,0,0,0,0,0,60.4,MEDIUM
EST-0972,Swastik Engineering Works,Tamil Nadu,Coimbatore,Construction & Infrastructure,True,260,0.723,0.243,0,0,0,0,0,0,0,0,0,73.3,HIGH
EST-0973,Hindustan Processing Co.,Tamil Nadu,Sriperumbudur,Food Processing & Agro Industries,False,292,0.147,0.249,0,0,0,0,0,0,0,0,0,36.0,LOW
EST-0974,Bharat Components India,Haryana,Panipat,Warehousing & Supply Chain Logistics,True,147,0.483,0.101,0,0,0,0,0,0,0,0,0,43.8,LOW
EST-0975,Shakti Processing Co.,Tamil Nadu,Sriperumbudur,Construction & Infrastructure,True,108,0.804,0.289,2,0,0,0,0,0,0,0,0,80.3,HIGH
EST-0976,Shree Industries Ltd.,Uttar Pradesh,Noida,Warehousing & Supply Chain Logistics,False,31,0.416,0.315,0,0,0,0,2,0,0,0,0,62.0,MEDIUM
EST-0977,Tata Fabrics & Garments,Tamil Nadu,Coimbatore,Automobile & Auto Components,False,82,0.559,0.259,0,0,0,0,0,0,0,0,0,31.5,LOW
EST-0978,Delta Enterprises Pvt Ltd,Gujarat,Vadodara,Electronics & Precision Fabrication,False,131,0.374,0.506,0,0,2,0,0,0,0,0,0,37.7,LOW
EST-0979,Navkar Synthetics Ltd,Haryana,Panipat,Electronics & Precision Fabrication,False,29,0.544,0.503,1,1,2,0,0,2,0,0,0,66.7,MEDIUM
